country,location_name,latitude,longitude,temperature_celsius,condition_text,wind_kph,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,Year,Month
Uzbekistan,Tashkent,0.6849546642077763,0.3997924346789231,0.44715447154471377,Partly cloudy,0.042814594192107217,0.4245283018867916,0.0003594536304816679,0.7216494845360826,0.37,0.478515625,0.3125,0.3125,0.06780275562001452,0.0,05:03 AM,07:36 PM,2024,5
Vietnam,Hanoi,0.346022009742017,0.6148799417970855,0.6097560975609788,Partly cloudy,0.011913626209977664,0.34905660377358494,0.0010783608914450037,0.6082474226804124,0.75,0.634765625,0.3125,0.375,0.016316171138506162,0.6,05:19 AM,06:28 PM,2024,5
Yemen,Sanaa,0.2511409117939878,0.2526396702461694,0.5223577235772403,Patchy rain nearby,0.03350707371556218,0.37735849056603676,0.0003594536304816679,0.2474226804123712,0.8200000000000001,0.486328125,0.3125,0.375,0.039521392313270495,0.19999999999999996,05:34 AM,06:25 PM,2024,5
Afghanistan,Kabul,0.5713646173685865,0.39938106512979005,0.44715447154471377,Patchy rain nearby,0.01340282948622487,0.37735849056603676,0.0010783608914450037,0.39175257731958774,0.89,0.4296875,0.3125,0.3125,0.01776649746192894,0.0,04:50 AM,06:50 PM,2024,5
Albania,Tirana,0.6851217083943044,0.10930676591250875,0.5894308943089399,Partly cloudy,0.011913626209977664,0.32075471698113134,0.0,0.4329896907216496,0.25,0.623046875,0.3125,0.375,0.01704133430021755,0.0,05:21 AM,07:54 PM,2024,5
Algeria,Algiers,0.6087825151509078,0.010754375355908117,0.5081300813008092,Partly cloudy,0.09121370067014148,0.33962264150943255,0.0,0.37113402061855677,0.25,0.505859375,0.3125,0.375,0.11493836113125454,0.0,05:40 AM,07:50 PM,2024,5
Andorra,Andorra La Vella,0.7046658782181063,0.001763012353427561,0.1280487804878092,Patchy light rain in area with thunder,0.024199553239017124,0.31132075471698073,0.007907979870596694,0.7525773195876291,0.76,0.08203125,0.3125,0.125,0.03698332124728065,0.0,06:31 AM,09:11 PM,2024,5
Armenia,Yerevan,0.6659116269435591,0.254402682599597,0.30487804878048763,Partly cloudy,0.001489203276247207,0.40566037735849036,0.007189072609633359,0.7628865979381445,0.37,0.30078125,0.3125,0.25,0.008339376359680932,0.0,05:45 AM,08:12 PM,2024,5
Austria,Vienna,0.7998810645391919,0.08903212384809181,0.3455284552845548,Light rain,0.08302308265078183,0.36792452830188616,0.0,0.7113402061855671,0.75,0.33203125,0.3125,0.25,0.09028281363306746,0.0,05:14 AM,08:29 PM,2024,5
Azerbaijan,Baku,0.66958659904718,0.2859606037259503,0.3455284552845548,Partly cloudy,0.057706626954579315,0.4245283018867916,0.0,0.577319587628866,0.5,0.33203125,0.3125,0.3125,0.05692530819434374,0.0,05:23 AM,07:51 PM,2024,5
Bahrain,Manama,0.4330520309232198,0.29007429921728123,0.7317073170731696,Sunny,0.04951600893521965,0.29245283018867774,0.0,0.4020618556701032,0.0,0.8359375,0.3125,0.5,0.21174764321972447,0.19999999999999996,04:50 AM,06:18 PM,2024,5
Bangladesh,Dhaka,0.3909568959181083,0.5241435726740138,0.6951219512195124,Clear,0.03350707371556218,0.29245283018867774,0.0,0.39175257731958774,0.2,0.720703125,0.3125,0.0625,0.06707759245830314,0.39999999999999997,05:16 AM,06:34 PM,2024,5
Belarus,Minsk,0.8950962508602776,0.1548512517093874,0.3455284552845548,Sunny,0.011913626209977664,0.481132075471697,0.0,0.3195876288659794,0.0,0.33203125,0.3125,0.3125,0.011965192168237855,0.0,05:05 AM,09:08 PM,2024,5
Belgium,Brussels,0.8438136855961139,0.01827656139719904,0.3455284552845548,Partly cloudy,0.057706626954579315,0.29245283018867774,0.0014378145219266715,0.7628865979381445,0.5,0.33203125,0.3125,0.25,0.08230601885424223,0.0,05:52 AM,09:28 PM,2024,5
Benin,Porto-Novo,0.10297271834345623,0.00822739098266195,0.4878048780487809,Moderate or heavy rain with thunder,0.09121370067014148,0.35849056603773555,0.0017972681524083397,0.8865979381443301,1.0,0.51171875,0.25,0.375,0.0975344452501813,0.0,06:33 AM,06:59 PM,2024,5
Bhutan,Thimphu,0.4537655100527192,0.5193834393197593,0.21341463414634276,Patchy rain nearby,0.008190618019359639,0.40566037735849036,0.006110711718188356,0.8969072164948456,0.72,0.197265625,0.28125,0.0625,0.027918781725888332,0.0,05:12 AM,06:44 PM,2024,5
Bosnia and Herzegovina,Sarajevo,0.7272168433994161,0.10084430661605645,0.4065040650406502,Partly cloudy,0.0,0.34905660377358494,0.0007189072609633358,0.8247422680412373,0.25,0.390625,0.3125,0.3125,0.03553299492385788,0.0,05:20 AM,08:07 PM,2024,5
Brunei Darussalam,Bandar Seri Begawan,0.07624564849894094,0.6682404490274931,0.5487804878048763,Patchy light rain with thunder,0.02829486224869694,0.33962264150943255,0.10819554277498204,1.0,0.75,0.611328125,0.21875,0.0625,0.05366207396664251,0.0,06:06 AM,06:27 PM,2024,5
Bulgaria,Sofia,0.7076726735756143,0.12987524336916365,0.22357723577235689,Light rain,0.10201042442293372,0.4339622641509422,0.005391804457225018,0.8144329896907219,0.75,0.18359375,0.28125,0.1875,0.12545322697606964,0.0,06:03 AM,08:44 PM,2024,5
Cambodia,Phnom Penh,0.187664120913264,0.6094146035014602,0.6097560975609788,Partly cloudy,0.042814594192107217,0.32075471698113134,0.0,0.7422680412371135,0.5,0.6484375,0.3125,0.0625,0.09390862944162438,0.39999999999999997,05:37 AM,06:17 PM,2024,5
Cameroon,Yaounde,0.059374185659590684,0.06053009080101291,0.6504065040650353,Partly cloudy,0.011913626209977664,0.37735849056603676,0.007907979870596694,0.5463917525773196,0.75,0.732421875,0.25,0.375,0.03770848440899203,0.0,06:01 AM,06:19 PM,2024,5
Central African Republic,Bangui,0.0677263949860017,0.10201964818500815,0.7113821138211378,Partly cloudy,0.0,0.33018867924528195,0.0,0.5154639175257733,0.5,0.712890625,0.3125,0.5625,0.021392313270485866,0.0,05:33 AM,05:52 PM,2024,5
Chad,N'djamena,0.1970185953588443,0.08127486949301053,0.853658536585364,Partly cloudy,0.02829486224869694,0.3018867924528301,0.0,0.22680412371134023,0.5,0.83984375,0.25,0.625,0.05293691080493111,0.19999999999999996,05:36 AM,06:17 PM,2024,5
China,Beijing,0.6617355222803536,0.6768204424808405,0.4674796747967527,Clear,0.011913626209977664,0.2735849056603765,0.0,0.4536082474226805,0.0,0.44921875,0.3125,0.0625,0.041334300217548955,0.7999999999999998,04:58 AM,07:24 PM,2024,5
Bulgaria,Bogot,0.7183635015134203,0.1379851001949304,0.3943089430894311,Partly Cloudy,0.06031273268801192,0.40566037735849036,0.0,0.597938144329897,0.52,0.37890625,0.3125,0.3125,0.08194343727338653,0.0,05:56 AM,08:40 PM,2024,5
Croatia,Zagreb,0.759790459772419,0.08685774194553114,0.4065040650406502,Partly cloudy,0.042814594192107217,0.33962264150943255,0.024442846872753422,0.6701030927835052,0.75,0.390625,0.3125,0.25,0.06780275562001452,0.0,05:23 AM,08:22 PM,2024,5
Cyprus,Nicosia,0.5822224894929208,0.1889361572089869,0.528455284552841,Partly cloudy,0.08302308265078183,0.396226415094338,0.0,0.5257731958762888,0.25,0.51171875,0.3125,0.375,0.10696156635242932,0.0,05:42 AM,07:45 PM,2024,5
Czech Republic,Prague,0.8312853716064974,0.07786637894305058,0.3861788617886184,Partly cloudy,0.13924050632911392,0.33962264150943255,0.0007189072609633358,0.47422680412371143,0.5,0.37109375,0.3125,0.25,0.1617113850616389,0.0,05:14 AM,08:44 PM,2024,5
Denmark,Copenhagen,0.9246630718757727,0.06675940111645695,0.36585365853659013,Sunny,0.116530156366344,0.396226415094338,0.0,0.4020618556701032,0.0,0.3515625,0.3125,0.3125,0.17875271936185644,0.0,04:56 AM,09:17 PM,2024,5
Djibouti,Djibouti,0.18849934184590506,0.24641035993072538,0.7113821138211378,Partly cloudy,0.057706626954579315,0.3018867924528301,0.0,0.5154639175257733,0.75,0.9296875,0.3125,0.5,0.08230601885424223,0.0,05:44 AM,06:24 PM,2024,5
Egypt,Cairo,0.4966958659904719,0.1764775365780988,0.6504065040650353,Sunny,0.12472077438570364,0.40566037735849036,0.0,0.20618556701030932,0.0,0.58203125,0.3125,0.5,0.12944162436548223,0.0,06:01 AM,07:43 PM,2024,5
Equatorial Guinea,Malabo,0.05736965542125204,0.04442791130637452,0.6504065040650353,Partly cloudy,0.042814594192107217,0.33018867924528195,0.0010783608914450037,0.7938144329896909,0.5,0.826171875,0.3125,0.375,0.06780275562001452,0.0,06:12 AM,06:30 PM,2024,5
Eritrea,Asmara,0.2508068234209313,0.22161065282584436,0.4512195121951237,Moderate rain at times,0.02680565897244974,0.35849056603773555,0.024083393242271753,0.5051546391752578,0.8200000000000001,0.478515625,0.3125,0.3125,0.05547498187092097,0.0,05:55 AM,06:46 PM,2024,5
Estonia,Tallinn,0.9874716860103835,0.13816140143027317,0.4065040650406502,Sunny,0.0979151154132539,0.4622641509433958,0.0,0.3505154639175258,0.0,0.390625,0.3125,0.25,0.14031907179115302,0.0,04:44 AM,09:52 PM,2024,5
Ethiopia,Addis Ababa,0.14556898590815243,0.2202590100215499,0.528455284552841,Partly cloudy,0.02829486224869694,0.4716981132075464,0.0,0.37113402061855677,0.75,0.51171875,0.3125,0.375,0.06671501087744744,0.19999999999999996,06:05 AM,06:38 PM,2024,5
Finland,Helsinki,1.0,0.13933674299922488,0.528455284552841,Sunny,0.07632166790766941,0.4433962264150928,0.0,0.2783505154639176,0.0,0.5078125,0.3125,0.3125,0.15337200870195794,0.0,04:38 AM,09:57 PM,2024,5
France,Paris,0.8110730250365826,0.006523145707681975,0.36585365853659013,Partly cloudy,0.02829486224869694,0.3018867924528301,0.0014378145219266715,0.5051546391752578,0.75,0.3515625,0.3125,0.25,0.05148658448150835,0.0,06:07 AM,09:28 PM,2024,5
Gabon,Libreville,0.0010757645612417396,0.048365305562362744,0.6300813008130071,Partly cloudy,0.034996276991809384,0.33018867924528195,0.042056074766355145,0.7010309278350516,0.25,0.78515625,0.3125,0.375,0.054749818709209586,0.19999999999999996,06:14 AM,06:22 PM,2024,5
Georgia,Tbilisi,0.6918034758554332,0.25604816079612935,0.26422764227642404,Partly cloudy,0.020104244229337306,0.415094339622641,0.0,0.8762886597938147,0.62,0.244140625,0.3125,0.3125,0.021392313270485866,0.0,05:40 AM,08:15 PM,2024,5
Germany,Berlin,0.8720441531193832,0.07157830154915895,0.4878048780487809,Sunny,0.1314221891288161,0.33018867924528195,0.0,0.288659793814433,0.0,0.4765625,0.3125,0.3125,0.15409717186366934,0.0,05:08 AM,08:58 PM,2024,5
Greece,Athens,0.6291619059073505,0.13222592650706705,0.4268292682926784,Partly cloudy,0.057706626954579315,0.4339622641509422,0.0,0.41237113402061865,0.25,0.41015625,0.3125,0.375,0.08230601885424223,0.0,06:14 AM,08:30 PM,2024,5
Vatican City,Vatican City,0.694643227026413,0.06599542909663834,0.44715447154471377,Partly cloudy,0.06180193596425912,0.29245283018867774,0.0,0.6804123711340208,0.25,0.478515625,0.3125,0.375,0.08629441624365483,0.39999999999999997,05:49 AM,08:25 PM,2024,5
Hungary,Budapest,0.7881879714822165,0.10495800210738741,0.44715447154471377,Sunny,0.10201042442293372,0.37735849056603676,0.0,0.3608247422680413,0.0,0.4765625,0.3125,0.3125,0.12545322697606964,0.0,05:05 AM,08:16 PM,2024,5
India,New Delhi,0.4724744589438799,0.44651226204475347,0.7723577235772403,Mist,0.02829486224869694,0.29245283018867774,0.0,0.20618556701030932,0.0,0.724609375,0.109375,0.0625,0.03553299492385788,0.39999999999999997,05:30 AM,07:06 PM,2024,5
Iran,Tehran,0.591576963938501,0.29448183010085016,0.528455284552841,Partly cloudy,0.08302308265078183,0.38679245283018737,0.0,0.1443298969072165,0.25,0.478515625,0.3125,0.375,0.10696156635242932,0.0,04:59 AM,07:04 PM,2024,5
Iraq,Baghdad,0.5516534033582564,0.2536974776582259,0.7113821138211378,Partly cloudy,0.057706626954579315,0.33962264150943255,0.0,0.13402061855670105,0.5,0.6484375,0.3125,0.5,0.07722987672226252,0.0,05:02 AM,06:57 PM,2024,5
Israel,Jerusalem,0.525594510259854,0.19986683380023776,0.5081300813008092,Sunny,0.06850335070737155,0.40566037735849036,0.0,0.4948453608247424,0.0,0.4921875,0.3125,0.375,0.13343002175489485,0.0,05:42 AM,07:30 PM,2024,5
Italy,Rome,0.694643227026413,0.06617173033198111,0.44715447154471377,Partly cloudy,0.06180193596425912,0.29245283018867774,0.0,0.6804123711340208,0.25,0.478515625,0.3125,0.375,0.08629441624365483,0.39999999999999997,05:49 AM,08:25 PM,2024,5
Japan,Tokyo,0.5909087871923882,0.8137477352637144,0.3719512195121908,Clear,0.057706626954579315,0.29245283018867774,0.0,0.42268041237113413,0.0,0.357421875,0.5,0.0625,0.18890500362581583,0.0,04:35 AM,06:40 PM,2024,5
Jordan,Amman,0.5284342614308337,0.20398052929156876,0.5081300813008092,Sunny,0.06850335070737155,0.4339622641509422,0.0,0.18556701030927839,0.0,0.482421875,0.21875,0.375,0.09463379260333576,0.0,05:39 AM,07:28 PM,2024,5
Kazakhstan,Astana,0.8496602321246016,0.41260365778049674,0.30487804878048763,Sunny,0.057706626954579315,0.4339622641509422,0.0,0.39175257731958774,0.0,0.2734375,0.3125,0.3125,0.05728788977519943,0.0,04:22 AM,08:00 PM,2024,5
Kuwait,Kuwait City,0.48533686130655285,0.2746773246640139,0.5894308943089399,Sunny,0.06850335070737155,0.3018867924528301,0.0,0.4948453608247424,0.0,0.591796875,0.5,0.5,0.1551849166062364,0.19999999999999996,04:55 AM,06:34 PM,2024,5
Kyrghyzstan,Bishkek,0.7108465131196504,0.4312328216483812,0.3109756097561025,Light rain,0.03611317944899479,0.4528301886792452,0.04421279654924515,0.9690721649484538,1.0,0.298828125,0.28125,0.25,0.042422044960116034,0.0,05:38 AM,08:19 PM,2024,5
Latvia,Riga,0.9460447277513849,0.13445907548807529,0.4268292682926784,Sunny,0.00930752047654505,0.4716981132075464,0.0,0.38144329896907225,0.0,0.41015625,0.3125,0.3125,0.012327773749093546,0.0,05:03 AM,09:39 PM,2024,5
Lebanon,Beirut,0.560506745244252,0.20151231199677017,0.4674796747967527,Sunny,0.011913626209977664,0.4339622641509422,0.0,0.597938144329897,0.0,0.486328125,0.3125,0.375,0.01849166062364032,0.0,05:36 AM,07:34 PM,2024,5
Thailand,Nan,0.30843706777316743,0.5850850330241598,0.5487804878048763,Clear,0.0,0.32075471698113134,0.005751258087706686,0.8865979381443301,0.0,0.576171875,0.3125,0.0625,0.007251631617113849,0.0,05:43 AM,06:44 PM,2024,5
Liechtenstein,Vaduz,0.7820073365806725,0.04877667511149584,0.3861788617886184,Partly cloudy,0.034996276991809384,0.28301886792452713,0.03306973400431345,0.5876288659793816,0.25,0.37109375,0.3125,0.1875,0.060188542422044966,0.0,05:45 AM,08:53 PM,2024,5
Lithuania,Vilnius,0.9081256974094788,0.1416286590586807,0.36585365853659013,Sunny,0.034996276991809384,0.481132075471697,0.0003594536304816679,0.3195876288659794,0.0,0.3515625,0.3125,0.25,0.060188542422044966,0.0,05:11 AM,09:21 PM,2024,5
Luxembourg,Luxembourg,0.823434294839671,0.02885463551776441,0.3455284552845548,Partly cloudy,0.04951600893521965,0.3018867924528301,0.0010783608914450037,0.618556701030928,0.5,0.33203125,0.3125,0.25,0.05003625815808557,0.0,05:49 AM,09:16 PM,2024,5
Malaysia,Kuala Lumpur,0.047681092602615244,0.5904916042413376,0.5081300813008092,Patchy light rain with thunder,0.0,0.33962264150943255,0.0007189072609633358,1.0,0.5,0.544921875,0.1875,0.0625,0.01994198694706309,0.6,07:02 AM,07:18 PM,2024,5
Maldives,Felidhoo,0.05285946238499008,0.42494474425448964,0.601626016260159,Partly Cloudy,0.06962025316455697,0.33018867924528195,0.0,0.7628865979381445,0.38,0.697265625,0.3125,0.0625,0.09862218999274838,0.0,05:54 AM,06:11 PM,2024,5
Malta,Valletta,0.5944167151094808,0.07810144725684093,0.528455284552841,Sunny,0.02829486224869694,0.3018867924528301,0.0,0.597938144329897,0.0,0.55859375,0.28125,0.3125,0.1348803480783176,0.19999999999999996,05:56 AM,08:02 PM,2024,5
Marshall Islands,Majuro,0.11332945790820588,0.9999806068641124,0.5691056910569117,Overcast,0.04951600893521965,0.33018867924528195,0.05787203450754854,0.8350515463917528,1.0,0.64453125,0.75,0.0625,0.16207396664249457,0.0,06:17 AM,06:44 PM,2024,5
Micronesia,Palikir,0.11032266255069792,0.922231762077957,0.5081300813008092,Overcast,0.001489203276247207,0.34905660377358494,0.012940330697340045,0.9381443298969074,1.0,0.525390625,0.75,0.0625,0.039158810732414805,0.0,06:10 AM,06:37 PM,2024,5
Iran,Chi Chi Khvar,0.6004303058244967,0.26662623491669474,0.34959349593496114,Sunny,0.055100521221146684,0.38679245283018737,0.0,0.42268041237113413,0.18,0.3359375,0.3125,0.3125,0.06345177664974622,0.0,05:17 AM,07:24 PM,2024,5
Monaco,Monaco,0.7252123131610774,0.036435588637502916,0.4065040650406502,Partly cloudy,0.0979151154132539,0.28301886792452713,0.014378145219266718,0.7216494845360826,0.25,0.390625,0.3125,0.25,0.12146482958665704,0.0,06:04 AM,08:50 PM,2024,5
Mongolia,Ulaanbaatar,0.7952038273164018,0.6211680191909772,0.32520325203251943,Clear,0.02829486224869694,0.3018867924528301,0.0,0.3402061855670104,0.0,0.3125,0.3125,0.0625,0.04858593183466281,0.0,05:13 AM,08:25 PM,2024,5
Montenegro,Podgorica,0.7036636130989369,0.10601580951944398,0.4878048780487809,Sunny,0.0,0.33962264150943255,0.0,0.5567010309278352,0.0,0.498046875,0.3125,0.375,0.009427121102248007,0.0,05:20 AM,07:59 PM,2024,5
Myanmar,Pathein,0.27502823046752334,0.5495309505633706,0.6158536585365901,Clear,0.04020848845867461,0.32075471698113134,0.0,0.7010309278350516,0.11,0.701171875,0.3125,0.0625,0.058375634517766506,0.0,05:40 AM,06:35 PM,2024,5
Turkey,Yaren,0.6553878431922812,0.15514508710162533,0.4268292682926784,Sunny,0.02829486224869694,0.4339622641509422,0.0,0.44329896907216504,0.0,0.41015625,0.3125,0.3125,0.05982596084118928,0.0,05:54 AM,08:18 PM,2024,5
Nepal,Kathmandu,0.45777457052939646,0.49423112974419275,0.5081300813008092,Partly cloudy,0.020104244229337306,0.396226415094338,0.0,0.5567010309278352,0.25,0.48828125,0.25,0.0625,0.045685279187817264,0.19999999999999996,05:14 AM,06:46 PM,2024,5
Netherlands,Amsterdam,0.8695384903214598,0.02156751779026382,0.4065040650406502,Partly cloudy,0.06180193596425912,0.2735849056603765,0.08698777857656363,0.6701030927835052,0.5,0.390625,0.3125,0.25,0.08629441624365483,0.0,05:43 AM,09:32 PM,2024,5
Niger,Niamey,0.22057182565932343,0.005289037060282683,0.8130081300813004,Sunny,0.0979151154132539,0.33018867924528195,0.0,0.20618556701030932,0.0,0.798828125,0.21875,0.625,0.12146482958665704,0.39999999999999997,06:25 AM,07:11 PM,2024,5
Nigeria,Abuja,0.14807464870607573,0.03502517875476087,0.7154471544715406,Partly Cloudy,0.024199553239017124,0.31132075471698073,0.0,0.41237113402061865,0.32,0.765625,0.3125,0.5625,0.029006526468455404,0.0,06:11 AM,06:44 PM,2024,5
North Korea,Pyongyang,0.6465345013062856,0.7318264279077804,0.23577235772357596,Clear,0.00930752047654505,0.33962264150943255,0.0,0.44329896907216504,0.14,0.220703125,0.3125,0.0625,0.03299492385786802,0.19999999999999996,05:24 AM,07:44 PM,2024,5
Macedonia,Skopje,0.6963136688916952,0.11876826554256999,0.2845528455284594,Overcast,0.020104244229337306,0.4245283018867916,0.0,0.9381443298969074,1.0,0.24609375,0.3125,0.25,0.06526468455402468,0.0,05:13 AM,07:50 PM,2024,5
Norway,Oslo,0.9956568511502663,0.05600502576054884,0.36585365853659013,Sunny,0.15822784810126583,0.40566037735849036,0.0,0.4020618556701032,0.0,0.3515625,0.3125,0.3125,0.1802030456852792,0.0,04:36 AM,09:52 PM,2024,5
Oman,Muscat,0.38911940986629784,0.33714672905379717,0.6707317073170778,Sunny,0.020104244229337306,0.31132075471698073,0.0,0.577319587628866,0.0,0.740234375,0.3125,0.5,0.045685279187817264,0.19999999999999996,05:23 AM,06:41 PM,2024,5
Pakistan,Islamabad,0.5576669940732724,0.4228291294303766,0.6707317073170778,Sunny,0.029411764705882353,0.3018867924528301,0.0,0.19587628865979387,0.0,0.609375,0.3125,0.5,0.06490210297316898,0.19999999999999996,05:06 AM,07:02 PM,2024,5
Palau,Meyungs,0.11750556257141138,0.7829537861571796,0.5487804878048763,Partly cloudy,0.0,0.34905660377358494,0.0003594536304816679,0.8865979381443301,0.5,0.59765625,0.71875,0.0625,0.06707759245830314,0.0,05:45 AM,06:12 PM,2024,5
Philippines,Manila,0.23861259780437122,0.7037945314882822,0.6300813008130071,Partly cloudy,0.034996276991809384,0.33962264150943255,0.017613227893601726,0.7010309278350516,0.5,0.744140625,0.3125,0.0625,0.04205946337926034,0.39999999999999997,05:28 AM,06:17 PM,2024,5
Poland,Warsaw,0.8675339600831212,0.11624128116932382,0.4268292682926784,Sunny,0.10201042442293372,0.4245283018867916,0.0,0.2577319587628866,0.0,0.41015625,0.3125,0.3125,0.12545322697606964,0.0,04:39 AM,08:27 PM,2024,5
Qatar,Doha,0.4171828332030389,0.2956571716698019,0.7113821138211378,Sunny,0.057706626954579315,0.3018867924528301,0.0,0.3298969072164949,0.0,0.724609375,0.3125,0.5,0.14503263234227703,0.19999999999999996,04:48 AM,06:12 PM,2024,5
Romania,Bucharest,0.7369054062180528,0.14621249117759236,0.4065040650406502,Sunny,0.057706626954579315,0.4433962264150928,0.0,0.2989690721649485,0.0,0.390625,0.3125,0.3125,0.06780275562001452,0.0,05:47 AM,08:38 PM,2024,5
Russia,Moscow,0.9259994253679984,0.21391216554921066,0.4065040650406502,Sunny,0.042814594192107217,0.4339622641509422,0.0003594536304816679,0.3505154639175258,0.0,0.390625,0.3125,0.25,0.04677302393038434,0.0,04:15 AM,08:37 PM,2024,5
