country,location_name,latitude,longitude,last_updated,temperature_celsius,humidity,precip_mm,wind_kph,condition_text,uv_index,year,month,month_name
Benin,Porto-Novo,6.48,2.62,2024-05-16 15:00:00,24.0,89,0.05,28.1,Moderate or heavy rain with thunder,6.0,2024,5,May
Bhutan,Thimphu,27.48,89.6,2024-05-16 20:00:00,10.5,90,0.17,5.8,Patchy rain nearby,1.0,2024,5,May
Bolivia,Sucre,-19.04,-65.26,2024-05-16 10:00:00,18.8,37,0.0,5.0,Sunny,6.0,2024,5,May
Bosnia And Herzegovina,Sarajevo,43.85,18.38,2024-05-16 16:00:00,20.0,83,0.02,3.6,Partly cloudy,5.0,2024,5,May
Botswana,Gaborone,-24.65,25.91,2024-05-16 16:00:00,29.0,19,0.0,11.2,Partly cloudy,8.0,2024,5,May
Brazil,Bras,-2.08,-58.17,2024-05-16 10:00:00,31.4,61,0.0,6.5,Partly Cloudy,9.0,2024,5,May
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,2024-05-16 22:00:00,27.0,100,3.01,11.2,Patchy light rain with thunder,1.0,2024,5,May
Bulgaria,Sofia,42.68,23.32,2024-05-16 17:00:00,11.0,82,0.15,31.0,Light rain,3.0,2024,5,May
Burkina Faso,Ouagadougou,12.37,-1.52,2024-05-16 14:00:00,24.0,94,0.23,16.9,Moderate or heavy rain with thunder,8.0,2024,5,May
Burundi,Bujumbura,-3.38,29.36,2024-05-16 16:00:00,31.0,55,0.34,33.1,Partly cloudy,6.0,2024,5,May
Madagascar,Ivory,-24.37,46.45,2024-05-16 17:00:00,27.8,48,0.0,18.4,Sunny,8.0,2024,5,May
Cape Verde,Praia,14.93,-23.51,2024-05-16 13:00:00,26.0,58,0.0,31.0,Partly cloudy,6.0,2024,5,May
Cambodia,Phnom Penh,11.55,104.92,2024-05-16 21:00:00,30.0,75,0.0,15.1,Partly cloudy,1.0,2024,5,May
Cameroon,Yaounde,3.87,11.52,2024-05-16 15:00:00,32.0,56,0.22,6.8,Partly cloudy,6.0,2024,5,May
Canada,Ottawa,45.42,-75.7,2024-05-16 10:00:00,16.0,63,0.0,11.2,Partly cloudy,5.0,2024,5,May
Central African Republic,Bangui,4.37,18.58,2024-05-16 15:00:00,35.0,53,0.0,3.6,Partly cloudy,9.0,2024,5,May
Chad,N'djamena,12.11,15.05,2024-05-16 15:00:00,42.0,25,0.0,11.2,Partly cloudy,10.0,2024,5,May
Chile,Santiago,-33.45,-70.67,2024-05-16 10:00:00,2.0,87,0.0,6.8,Sunny,4.0,2024,5,May
China,Beijing,39.93,116.39,2024-05-16 22:00:00,23.0,47,0.0,6.8,Clear,1.0,2024,5,May
Bulgaria,Bogot,43.32,24.7,2024-05-16 17:00:00,19.4,61,0.0,19.8,Partly Cloudy,5.0,2024,5,May
Comoros,Moroni,-11.7,43.24,2024-05-16 17:00:00,25.8,79,0.04,28.1,Patchy rain nearby,7.0,2024,5,May
Congo,Brazzaville,-4.26,15.28,2024-05-16 15:00:00,32.0,56,0.0,25.9,Patchy light rain with thunder,9.0,2024,5,May
Costa Rica,San Juan,9.97,-84.08,2024-05-16 08:00:00,23.0,89,0.02,9.0,Sunny,4.0,2024,5,May
Croatia,Zagreb,45.8,16.0,2024-05-16 16:00:00,20.0,68,0.68,15.1,Partly cloudy,4.0,2024,5,May
Cuba,Havana,23.13,-82.36,2024-05-16 10:00:00,29.0,75,0.0,16.9,Partly cloudy,8.0,2024,5,May
Cyprus,Nicosia,35.17,33.37,2024-05-16 17:00:00,26.0,54,0.0,25.9,Partly cloudy,6.0,2024,5,May
Czech Republic,Prague,50.08,14.47,2024-05-16 16:00:00,19.0,49,0.02,41.0,Partly cloudy,4.0,2024,5,May
Democratic Republic Of Congo,Kinshasa,-4.3,15.3,2024-05-16 15:00:00,32.0,56,0.0,25.9,Patchy light rain with thunder,8.0,2024,5,May
Denmark,Copenhagen,55.67,12.58,2024-05-16 16:00:00,18.0,42,0.0,34.9,Sunny,5.0,2024,5,May
Djibouti,Djibouti,11.6,43.15,2024-05-16 17:00:00,35.0,53,0.0,19.1,Partly cloudy,8.0,2024,5,May
Dominica,Roseau,15.3,-61.4,2024-05-16 10:00:00,30.0,79,0.04,19.1,Light rain,6.0,2024,5,May
Dominican Republic,Santo Domingo,18.47,-69.9,2024-05-16 10:00:00,28.0,84,0.03,11.2,Partly cloudy,6.0,2024,5,May
Ecuador,Quito,-0.22,-78.5,2024-05-16 09:00:00,16.2,66,0.0,3.6,Sunny,6.0,2024,5,May
Egypt,Cairo,30.05,31.25,2024-05-16 17:00:00,32.0,23,0.0,37.1,Sunny,8.0,2024,5,May
El Salvador,San Salvador,13.71,-89.2,2024-05-16 08:00:00,26.0,89,0.33,6.8,Partly cloudy,6.0,2024,5,May
Equatorial Guinea,Malabo,3.75,8.78,2024-05-16 15:00:00,32.0,80,0.03,15.1,Partly cloudy,6.0,2024,5,May
Eritrea,Asmara,15.33,38.93,2024-05-16 17:00:00,22.2,52,0.67,10.8,Moderate rain at times,5.0,2024,5,May
Estonia,Tallinn,59.43,24.73,2024-05-16 17:00:00,20.0,37,0.0,29.9,Sunny,4.0,2024,5,May
Swaziland,Mbabane,-26.32,31.13,2024-05-16 16:00:00,22.5,38,0.0,7.6,Sunny,7.0,2024,5,May
Ethiopia,Addis Ababa,9.03,38.7,2024-05-16 17:00:00,26.0,39,0.0,11.2,Partly cloudy,6.0,2024,5,May
Fiji Islands,Suva,-18.13,178.42,2024-05-17 02:00:00,24.0,100,0.4,3.6,Partly cloudy,1.0,2024,5,May
Finland,Helsinki,60.18,24.93,2024-05-16 17:00:00,26.0,30,0.0,24.1,Sunny,5.0,2024,5,May
France,Paris,48.87,2.33,2024-05-16 16:00:00,18.0,52,0.04,11.2,Partly cloudy,4.0,2024,5,May
Gabon,Libreville,0.38,9.45,2024-05-16 15:00:00,31.0,71,1.17,13.0,Partly cloudy,6.0,2024,5,May
Gambia,Banjul,13.45,-16.58,2024-05-16 14:00:00,30.0,52,0.0,13.0,Sunny,6.0,2024,5,May
Georgia,Tbilisi,41.73,44.79,2024-05-16 18:00:00,13.0,88,0.0,9.0,Partly cloudy,5.0,2024,5,May
Germany,Berlin,52.52,13.4,2024-05-16 16:00:00,24.0,31,0.0,38.9,Sunny,5.0,2024,5,May
Ghana,Accra,5.55,-0.22,2024-05-16 14:00:00,31.0,71,0.0,16.9,Partly cloudy,7.0,2024,5,May
Greece,Athens,37.98,23.72,2024-05-16 17:00:00,21.0,43,0.0,19.1,Partly cloudy,6.0,2024,5,May
Grenada,Saint George's,12.05,-61.75,2024-05-16 10:00:00,31.0,66,0.03,24.1,Partly cloudy,6.0,2024,5,May
Guatemala,Guatemala City,14.62,-90.53,2024-05-16 08:00:00,21.0,83,0.27,3.6,Partly cloudy,5.0,2024,5,May
Guinea,Conakry,9.51,-13.71,2024-05-16 14:00:00,31.0,71,0.05,11.2,Partly cloudy,6.0,2024,5,May
Guinea-Bissau,Bissau,11.85,-15.58,2024-05-16 14:00:00,34.0,44,0.0,9.0,Partly cloudy,8.0,2024,5,May
Guyana,Georgetown,6.8,-58.17,2024-05-16 10:00:00,29.0,84,0.03,3.6,Partly cloudy,6.0,2024,5,May
Haiti,Port-Au-Prince,18.54,-72.34,2024-05-16 10:00:00,30.0,61,0.03,6.8,Partly cloudy,7.0,2024,5,May
Vatican City,Vatican City,41.9,12.45,2024-05-16 16:00:00,22.0,69,0.0,20.2,Partly cloudy,6.0,2024,5,May
Honduras,Tegucigalpa,14.1,-87.22,2024-05-16 08:00:00,25.0,69,0.01,4.0,Partly cloudy,6.0,2024,5,May
Hungary,Budapest,47.5,19.08,2024-05-16 16:00:00,22.0,38,0.0,31.0,Sunny,5.0,2024,5,May
Iceland,Grindavik,63.83,-22.43,2024-05-16 14:00:00,9.0,66,0.09,19.1,Partly cloudy,2.0,2024,5,May
India,New Delhi,28.6,77.2,2024-05-16 19:30:00,38.0,23,0.0,11.2,Mist,1.0,2024,5,May
Indonesia,Jakarta,-6.21,106.85,2024-05-16 21:00:00,29.0,84,2.05,15.1,Mist,1.0,2024,5,May
Iran,Tehran,35.73,51.33,2024-05-16 17:30:00,26.0,17,0.0,25.9,Partly cloudy,6.0,2024,5,May
Iraq,Baghdad,33.34,44.39,2024-05-16 17:00:00,35.0,16,0.0,19.1,Partly cloudy,8.0,2024,5,May
Ireland,Dublin,53.33,-6.25,2024-05-16 15:00:00,19.0,64,0.0,15.1,Partly cloudy,4.0,2024,5,May
Israel,Jerusalem,31.78,35.23,2024-05-16 17:00:00,25.0,51,0.0,22.0,Sunny,6.0,2024,5,May
Italy,Rome,41.9,12.48,2024-05-16 16:00:00,22.0,69,0.0,20.2,Partly cloudy,6.0,2024,5,May
Jamaica,Norman Gardens,17.97,-76.75,2024-05-16 09:00:00,31.0,66,0.0,19.1,Partly cloudy,8.0,2024,5,May
Japan,Tokyo,35.69,139.69,2024-05-16 23:00:00,18.3,44,0.0,19.1,Clear,1.0,2024,5,May
Jordan,Amman,31.95,35.93,2024-05-16 17:00:00,25.0,21,0.0,22.0,Sunny,6.0,2024,5,May
Kazakhstan,Astana,51.18,71.43,2024-05-16 19:00:00,15.0,41,0.0,19.1,Sunny,5.0,2024,5,May
Kenya,Nairobi,-1.28,36.82,2024-05-16 17:00:00,25.0,54,0.95,11.2,Partly cloudy,6.0,2024,5,May
Kiribati,Tarawa,-0.88,169.53,2024-05-17 02:00:00,28.8,77,0.01,17.3,Patchy rain nearby,1.0,2024,5,May
Kuwait,Kuwait City,29.37,47.96,2024-05-16 17:00:00,29.0,51,0.0,22.0,Sunny,8.0,2024,5,May
Kyrghyzstan,Bishkek,42.87,74.6,2024-05-16 20:00:00,15.3,97,1.23,13.3,Light rain,4.0,2024,5,May
Indonesia,Laos,-8.18,114.32,2024-05-16 21:00:00,20.7,95,0.25,4.3,Patchy rain nearby,1.0,2024,5,May
Latvia,Riga,56.95,24.1,2024-05-16 17:00:00,21.0,40,0.0,6.1,Sunny,5.0,2024,5,May
Lebanon,Beirut,33.87,35.51,2024-05-16 17:00:00,23.0,61,0.0,6.8,Sunny,6.0,2024,5,May
Lesotho,Maseru,-29.32,27.48,2024-05-16 16:00:00,23.4,24,0.0,18.4,Sunny,7.0,2024,5,May
Liberia,Monrovia,6.31,-10.8,2024-05-16 14:00:00,31.0,75,0.0,9.0,Partly cloudy,7.0,2024,5,May
Thailand,Nan,18.78,100.78,2024-05-16 21:00:00,27.0,89,0.16,3.6,Clear,1.0,2024,5,May
Liechtenstein,Vaduz,47.13,9.52,2024-05-16 16:00:00,19.0,60,0.92,13.0,Partly cloudy,3.0,2024,5,May
Lithuania,Vilnius,54.68,25.32,2024-05-16 17:00:00,18.0,34,0.01,13.0,Sunny,4.0,2024,5,May
Luxembourg,Luxembourg,49.61,6.13,2024-05-16 16:00:00,17.0,63,0.03,16.9,Partly cloudy,4.0,2024,5,May
Madagascar,Antananarivo,-18.92,47.52,2024-05-16 17:00:00,19.0,64,0.0,19.1,Partly cloudy,6.0,2024,5,May
Malawi,Lilongwe,-13.98,33.78,2024-05-16 16:00:00,24.0,47,0.0,15.1,Partly cloudy,7.0,2024,5,May
Malaysia,Kuala Lumpur,3.17,101.7,2024-05-16 22:00:00,25.0,100,0.02,3.6,Patchy light rain with thunder,1.0,2024,5,May
Maldives,Felidhoo,3.48,73.53,2024-05-16 19:00:00,29.6,77,0.0,22.3,Partly Cloudy,1.0,2024,5,May
Mali,Bamako,12.65,-8.0,2024-05-16 14:00:00,31.0,55,0.01,20.2,Partly cloudy,8.0,2024,5,May
Malta,Valletta,35.9,14.51,2024-05-16 16:00:00,26.0,61,0.0,11.2,Sunny,5.0,2024,5,May
Marshall Islands,Majuro,7.1,171.38,2024-05-17 02:00:00,28.0,84,1.61,16.9,Overcast,1.0,2024,5,May
Mauritania,Nouakchott,18.09,-15.98,2024-05-16 14:00:00,22.7,65,0.0,25.9,Sunny,6.0,2024,5,May
Mauritius,Port Louis,-20.16,57.5,2024-05-16 18:00:00,24.0,74,0.01,22.0,Overcast,1.0,2024,5,May
Mexico,Mexico City,19.43,-99.13,2024-05-16 08:00:00,13.0,67,0.0,6.8,Sunny,5.0,2024,5,May
Micronesia,Palikir,6.92,158.15,2024-05-17 01:00:00,25.0,94,0.36,4.0,Overcast,1.0,2024,5,May
Iran,Chi Chi Khvar,36.26,46.59,2024-05-16 17:30:00,17.2,44,0.0,18.4,Sunny,5.0,2024,5,May
Monaco,Monaco,43.73,7.42,2024-05-16 16:00:00,20.0,73,0.4,29.9,Partly cloudy,4.0,2024,5,May
Mongolia,Ulaanbaatar,47.92,106.92,2024-05-16 22:00:00,16.0,36,0.0,11.2,Clear,1.0,2024,5,May
Montenegro,Podgorica,42.44,19.26,2024-05-16 16:00:00,24.0,57,0.0,3.6,Sunny,6.0,2024,5,May
Morocco,Rabat,34.03,-6.84,2024-05-16 15:00:00,20.0,53,0.0,19.1,Partly cloudy,5.0,2024,5,May
Mozambique,Maputo,-25.97,32.59,2024-05-16 16:00:00,26.0,61,0.0,15.1,Partly cloudy,7.0,2024,5,May
Myanmar,Pathein,16.78,94.73,2024-05-16 20:30:00,30.3,71,0.0,14.4,Clear,1.0,2024,5,May
Namibia,Windhoek,-22.57,17.08,2024-05-16 16:00:00,24.0,24,0.0,20.2,Sunny,7.0,2024,5,May
Turkey,Yaren,39.55,27.62,2024-05-16 17:00:00,21.0,46,0.0,11.2,Sunny,5.0,2024,5,May
Nepal,Kathmandu,27.72,85.32,2024-05-16 19:45:00,25.0,57,0.0,9.0,Partly cloudy,1.0,2024,5,May
Netherlands,Amsterdam,52.37,4.89,2024-05-16 16:00:00,20.0,68,2.42,20.2,Partly cloudy,4.0,2024,5,May
New Zealand,Wellington,-41.3,174.78,2024-05-17 02:00:00,12.0,67,0.0,24.1,Partly cloudy,1.0,2024,5,May
Nicaragua,Managua,12.15,-86.27,2024-05-16 08:15:00,28.0,84,0.0,6.8,Overcast,7.0,2024,5,May
Niger,Niamey,13.52,2.12,2024-05-16 15:00:00,40.0,23,0.0,29.9,Sunny,10.0,2024,5,May
Nigeria,Abuja,9.18,7.18,2024-05-16 15:15:00,35.2,43,0.0,10.1,Partly Cloudy,9.0,2024,5,May
North Korea,Pyongyang,39.02,125.75,2024-05-16 23:15:00,11.6,46,0.0,6.1,Clear,1.0,2024,5,May
Macedonia,Skopje,42.0,21.43,2024-05-16 16:00:00,14.0,94,0.0,9.0,Overcast,4.0,2024,5,May
Norway,Oslo,59.92,10.75,2024-05-16 16:15:00,18.0,42,0.0,46.1,Sunny,5.0,2024,5,May
Oman,Muscat,23.61,58.59,2024-05-16 18:15:00,33.0,59,0.0,9.0,Sunny,8.0,2024,5,May
Pakistan,Islamabad,33.7,73.17,2024-05-16 19:00:00,33.0,22,0.0,11.5,Sunny,8.0,2024,5,May
Palau,Meyungs,7.35,134.45,2024-05-16 23:15:00,27.0,89,0.01,3.6,Partly cloudy,1.0,2024,5,May
Bolivia,National,-11.18,-67.08,2024-05-16 10:15:00,26.0,55,0.0,3.6,Sunny,8.0,2024,5,May
Panama,Panama City,8.97,-79.53,2024-05-16 09:15:00,28.0,84,0.33,9.0,Moderate or heavy rain shower,6.0,2024,5,May
Papua New Guinea,Port Moresby,-9.46,147.19,2024-05-17 00:15:00,24.0,100,0.08,3.6,Partly cloudy,1.0,2024,5,May
Paraguay,Pasto,-19.45,-61.15,2024-05-16 10:15:00,24.5,50,0.0,26.3,Sunny,7.0,2024,5,May
Peru,Lima,-12.05,-77.05,2024-05-16 09:00:00,19.0,81,0.0,7.2,Sunny,6.0,2024,5,May
Philippines,Manila,14.6,120.98,2024-05-16 22:00:00,31.0,71,0.49,13.0,Partly cloudy,1.0,2024,5,May
Poland,Warsaw,52.25,21.0,2024-05-16 16:00:00,21.0,28,0.0,31.0,Sunny,5.0,2024,5,May
Portugal,Lisbon,38.72,-9.13,2024-05-16 15:15:00,19.0,60,0.0,20.2,Partly cloudy,5.0,2024,5,May
Qatar,Doha,25.29,51.53,2024-05-16 17:15:00,35.0,35,0.0,19.1,Sunny,8.0,2024,5,May
Romania,Bucharest,44.43,26.1,2024-05-16 17:15:00,20.0,32,0.0,19.1,Sunny,5.0,2024,5,May
Russia,Moscow,55.75,37.62,2024-05-16 17:15:00,20.0,37,0.01,15.1,Sunny,4.0,2024,5,May
Rwanda,Kigali,-1.95,30.06,2024-05-16 16:15:00,28.0,42,0.22,11.2,Partly cloudy,6.0,2024,5,May
Saint Kitts And Nevis,Basseterre,17.3,-62.72,2024-05-16 10:15:00,30.0,75,0.0,15.1,Partly cloudy,7.0,2024,5,May
Saint Lucia,Castries,14.0,-61.0,2024-05-16 10:00:00,30.0,70,0.01,20.2,Partly cloudy,6.0,2024,5,May
Saint Vincent And The Grenadines,Kingstown,13.13,-61.22,2024-05-16 10:15:00,30.0,75,0.0,33.1,Partly cloudy,7.0,2024,5,May
Samoa,Apia,-13.83,-171.73,2024-05-17 03:15:00,27.0,89,0.44,13.0,Moderate rain,1.0,2024,5,May
San Marino,San Marino,43.93,12.45,2024-05-16 16:15:00,20.0,88,0.66,22.0,Partly cloudy,4.0,2024,5,May
Belgium,'S Gravenstaffel,50.88,2.98,2024-05-16 16:15:00,14.0,94,0.1,13.0,Overcast,4.0,2024,5,May
Saudi Arabia,Riyadh,24.64,46.77,2024-05-16 17:15:00,41.0,7,0.0,15.1,Sunny,10.0,2024,5,May
Senegal,Dakar,14.67,-17.44,2024-05-16 14:15:00,26.0,70,0.0,15.1,Partly cloudy,6.0,2024,5,May
Serbia,Belgrade,44.8,20.47,2024-05-16 16:00:00,20.0,56,0.08,42.8,Partly cloudy,4.0,2024,5,May
Seychelles Islands,Victoria,-4.62,55.45,2024-05-16 18:15:00,28.0,84,1.99,11.2,Partly cloudy,7.0,2024,5,May
Sierra Leone,Freetown,8.49,-13.23,2024-05-16 14:15:00,29.0,79,0.01,16.9,Partly cloudy,6.0,2024,5,May
Singapore,Singapore,1.29,103.86,2024-05-16 22:15:00,27.0,94,0.0,3.6,Partly cloudy,1.0,2024,5,May
Slovakia,Bratislava,48.15,17.12,2024-05-16 16:00:00,17.0,72,0.01,25.9,Light rain,4.0,2024,5,May
Slovenia,Ljubljana,46.06,14.51,2024-05-16 16:15:00,17.0,72,0.64,22.0,Partly cloudy,3.0,2024,5,May
Solomon Islands,Honiara,-9.43,159.95,2024-05-17 01:15:00,25.8,89,0.14,14.0,Patchy rain nearby,1.0,2024,5,May
Somalia,Mogadishu,2.07,45.37,2024-05-16 17:15:00,30.0,75,0.21,28.1,Partly cloudy,6.0,2024,5,May
South Africa,Pretoria,-25.75,28.19,2024-05-16 16:15:00,26.0,23,0.0,6.8,Sunny,8.0,2024,5,May
South Korea,Seoul,37.57,127.0,2024-05-16 23:15:00,13.0,88,0.0,6.8,Clear,1.0,2024,5,May
Sudan,Juba,12.15,24.45,2024-05-16 16:15:00,37.5,7,0.0,23.4,Sunny,9.0,2024,5,May
Spain,Madrid,40.4,-3.68,2024-05-16 16:15:00,18.0,39,0.0,24.1,Sunny,5.0,2024,5,May
Sri Lanka,Colombo,6.93,79.85,2024-05-16 19:45:00,26.0,94,0.05,6.1,Moderate rain,1.0,2024,5,May
Sudan,Khartoum,15.59,32.53,2024-05-16 16:15:00,38.4,6,0.0,12.2,Sunny,9.0,2024,5,May
Suriname,Paramaribo,5.83,-55.17,2024-05-16 11:15:00,31.0,75,0.01,9.0,Partly cloudy,7.0,2024,5,May
Sweden,Stockholm,59.33,18.05,2024-05-16 16:15:00,22.0,35,0.0,19.1,Sunny,5.0,2024,5,May
Switzerland,Bern,46.92,7.47,2024-05-16 16:15:00,12.0,100,0.41,11.2,Moderate rain,3.0,2024,5,May
Syria,Damascus,33.5,36.3,2024-05-16 17:15:00,29.0,14,0.0,22.0,Sunny,7.0,2024,5,May
Tajikistan,Dushanbe,38.56,68.77,2024-05-16 19:15:00,26.0,54,0.01,15.1,Patchy light rain with thunder,4.0,2024,5,May
Tanzania,Dodoma,-6.18,35.75,2024-05-16 17:15:00,28.0,45,0.0,11.2,Partly cloudy,8.0,2024,5,May
Thailand,Bangkok,13.75,100.52,2024-05-16 21:15:00,30.0,79,0.0,11.2,Partly cloudy,1.0,2024,5,May
Timor-Leste,Dili,-8.56,125.57,2024-05-16 23:15:00,25.8,79,0.01,10.1,Patchy rain nearby,1.0,2024,5,May
Bulgaria,Lom,43.81,23.24,2024-05-16 17:15:00,19.0,40,0.0,20.2,Sunny,4.0,2024,5,May
Tonga,Nuku`Aloia,-21.13,-175.2,2024-05-17 03:15:00,23.0,94,2.29,19.1,Light rain,1.0,2024,5,May
Trinidad And Tobago,Port Of Spain,10.65,-61.52,2024-05-16 10:00:00,31.0,75,0.03,19.1,Overcast,7.0,2024,5,May
Tunisia,Tunis,36.8,10.18,2024-05-16 15:15:00,27.0,37,0.0,20.2,Partly cloudy,7.0,2024,5,May
Turkey,Ankara,39.93,32.86,2024-05-16 17:15:00,21.0,31,0.0,19.1,Partly cloudy,5.0,2024,5,May
Turkmenistan,Ashgabat,37.95,58.38,2024-05-16 19:15:00,18.0,100,0.08,51.8,Moderate or heavy rain with thunder,5.0,2024,5,May
Tuvalu,Funafuti,-8.52,179.22,2024-05-17 02:15:00,28.0,84,1.99,3.6,Light rain,1.0,2024,5,May
Uganda,Kampala,0.32,32.57,2024-05-16 17:15:00,26.0,58,0.0,13.0,Partly cloudy,7.0,2024,5,May
Ukraine,Kyiv,50.43,30.52,2024-05-16 17:00:00,14.6,51,0.06,9.0,Patchy rain nearby,3.0,2024,5,May
United Arab Emirates,Abu Dhabi,24.47,54.37,2024-05-16 18:15:00,36.0,33,0.0,13.0,Sunny,8.0,2024,5,May
United Kingdom,London,51.52,-0.11,2024-05-16 15:15:00,15.0,77,0.01,11.2,Partly cloudy,3.0,2024,5,May
United States Of America,Washington Park,46.6,-120.49,2024-05-16 07:15:00,15.6,55,0.0,37.1,Sunny,4.0,2024,5,May
Uruguay,Montevideo,-34.86,-56.17,2024-05-16 11:15:00,12.0,71,0.0,9.0,Sunny,5.0,2024,5,May
Uzbekistan,Tashkent,41.32,69.25,2024-05-16 19:00:00,23.0,65,0.0,22.0,Sunny,6.0,2024,5,May
Vanuatu,Port Vila,-17.73,168.32,2024-05-17 01:15:00,23.0,89,0.05,6.8,Partly cloudy,1.0,2024,5,May
Venezuela,Caracas,10.5,-66.92,2024-05-16 10:15:00,31.0,66,0.0,6.8,Partly cloudy,7.0,2024,5,May
Vietnam,Hanoi,21.03,105.85,2024-05-16 21:15:00,26.0,84,0.0,9.0,Clear,1.0,2024,5,May
Yemen,Sanaa,15.35,44.21,2024-05-16 17:15:00,26.2,29,0.07,15.5,Patchy rain nearby,6.0,2024,5,May
Zambia,Lusaka,-15.42,28.28,2024-05-16 16:15:00,24.2,30,0.0,15.5,Sunny,7.0,2024,5,May
Zimbabwe,Harare,-17.82,31.04,2024-05-16 16:00:00,22.9,26,0.0,12.2,Sunny,7.0,2024,5,May
Afghanistan,Kabul,34.52,69.18,2024-05-17 20:30:00,15.0,75,0.69,5.4,Patchy rain nearby,1.0,2024,5,May
Albania,Tirana,41.33,19.82,2024-05-17 18:00:00,25.0,61,0.0,6.8,Sunny,6.0,2024,5,May
Algeria,Algiers,36.76,3.05,2024-05-17 17:00:00,25.0,30,0.0,15.1,Sunny,6.0,2024,5,May
Andorra,Andorra La Vella,42.5,1.52,2024-05-17 18:00:00,9.7,57,0.07,10.8,Thundery outbreaks in nearby,2.0,2024,5,May
Angola,Luanda,-8.84,13.23,2024-05-17 17:00:00,29.0,75,0.0,24.1,Sunny,8.0,2024,5,May
Antigua And Barbuda,Saint John's,17.12,-61.85,2024-05-17 12:00:00,31.0,66,0.01,20.2,Overcast,6.0,2024,5,May
Argentina,Buenos Aires,-34.59,-58.67,2024-05-17 13:00:00,13.0,67,0.01,11.2,Partly cloudy,4.0,2024,5,May
Armenia,Yerevan,40.18,44.51,2024-05-17 20:00:00,17.0,25,0.0,11.2,Partly cloudy,4.0,2024,5,May
Australia,Canberra,-35.28,149.22,2024-05-18 02:00:00,7.0,66,0.22,9.0,Overcast,1.0,2024,5,May
Austria,Vienna,48.2,16.37,2024-05-17 18:00:00,14.0,88,0.01,6.8,Light rain shower,3.0,2024,5,May
Azerbaijan,Baku,40.4,49.88,2024-05-17 20:00:00,14.0,72,0.0,29.9,Partly cloudy,1.0,2024,5,May
Bahamas,Nassau,25.08,-77.35,2024-05-17 12:00:00,32.0,67,0.0,15.1,Partly cloudy,7.0,2024,5,May
Bahrain,Manama,26.24,50.58,2024-05-17 19:00:00,32.0,71,0.0,15.1,Clear,1.0,2024,5,May
Bangladesh,Dhaka,23.72,90.41,2024-05-17 22:00:00,32.0,62,0.0,24.1,Clear,1.0,2024,5,May
Barbados,Bridgetown,13.1,-59.62,2024-05-17 12:00:00,31.0,75,0.01,34.9,Partly cloudy,6.0,2024,5,May
Belarus,Minsk,53.9,27.57,2024-05-17 19:00:00,22.0,41,0.0,19.1,Sunny,5.0,2024,5,May
Belgium,Brussels,50.83,4.33,2024-05-17 18:00:00,14.0,88,0.17,13.0,Light rain,3.0,2024,5,May
Belize,Belmopan,17.25,-88.77,2024-05-17 10:00:00,32.0,80,0.0,9.0,Partly cloudy,9.0,2024,5,May
Benin,Porto-Novo,6.48,2.62,2024-05-17 17:00:00,32.0,71,0.0,15.1,Partly cloudy,7.0,2024,5,May
Bhutan,Thimphu,27.48,89.6,2024-05-17 22:00:00,10.5,93,0.01,4.3,Patchy rain nearby,1.0,2024,5,May
Bolivia,Sucre,-19.04,-65.26,2024-05-17 12:00:00,18.9,50,0.0,13.0,Sunny,6.0,2024,5,May
Bosnia And Herzegovina,Sarajevo,43.85,18.38,2024-05-17 18:00:00,25.0,36,0.09,22.0,Sunny,4.0,2024,5,May
Botswana,Gaborone,-24.65,25.91,2024-05-17 18:00:00,30.0,21,0.0,3.6,Clear,1.0,2024,5,May
Brazil,Bras,-2.08,-58.17,2024-05-17 12:00:00,29.6,79,1.15,5.8,Light rain shower,7.0,2024,5,May
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,2024-05-18 00:00:00,27.0,100,0.0,9.0,Partly cloudy,1.0,2024,5,May
Bulgaria,Sofia,42.68,23.32,2024-05-17 19:00:00,17.0,63,0.0,15.1,Partly cloudy,4.0,2024,5,May
Burkina Faso,Ouagadougou,12.37,-1.52,2024-05-17 16:00:00,38.9,26,0.0,4.3,Partly Cloudy,9.0,2024,5,May
Burundi,Bujumbura,-3.38,29.36,2024-05-17 18:00:00,18.6,84,0.83,37.1,Partly cloudy,1.0,2024,5,May
Madagascar,Ivory,-24.37,46.45,2024-05-17 19:00:00,23.7,57,0.0,5.4,Clear,1.0,2024,5,May
Cape Verde,Praia,14.93,-23.51,2024-05-17 15:00:00,28.0,48,0.0,24.1,Partly cloudy,6.0,2024,5,May
Cambodia,Phnom Penh,11.55,104.92,2024-05-17 23:00:00,30.0,79,0.0,3.6,Partly cloudy,1.0,2024,5,May
Cameroon,Yaounde,3.87,11.52,2024-05-17 17:00:00,32.0,56,0.81,3.6,Partly cloudy,5.0,2024,5,May
Canada,Ottawa,45.42,-75.7,2024-05-17 12:00:00,20.0,78,0.0,9.0,Partly cloudy,6.0,2024,5,May
Central African Republic,Bangui,4.37,18.58,2024-05-17 17:00:00,34.0,56,0.37,6.8,Partly cloudy,6.0,2024,5,May
Chad,N'djamena,12.11,15.05,2024-05-17 17:00:00,42.0,5,0.0,22.0,Overcast,10.0,2024,5,May
Chile,Santiago,-33.45,-70.67,2024-05-17 12:00:00,9.0,57,0.06,6.1,Partly cloudy,4.0,2024,5,May
